name,actor_id,gender,character,actor_popularity,movie_id
Brent McGee,1480044.0,2.0,Camp Lehigh Guard,1.62,299534
Brian Schaeffer,1265796.0,2.0,Military Police,0.6,299534
Jamie Wedel,2378190.0,0.0,Drill Sergeant,0.6,299534
Anthony G Breed,2011373.0,2.0,Young Stan Lee Double,0.6,299534
Erica Ribley,2378189.0,0.0,Car Girl,0.98,299534
Monique Ganderton,102744.0,1.0,On-set Proxima Midnight,3.819,299534
Jim Starlin,1713975.0,2.0,Support Group Man #1,3.424,299534
Jimmy Ray Pickens,375719.0,0.0,Support Group Man #2,1.4,299534
Hye Jin Jang,1851154.0,0.0,Japanese Girl,0.6,299534
Russell Bobbitt,1004624.0,2.0,Diner Owner,1.411,299534
James Lin,1378833.0,0.0,Diner Cook,0.828,299534
Jack Champion,1895760.0,2.0,Kid on Bike,0.828,299534
Sam Hargrave,1120883.0,2.0,New Asgard Truck Driver,3.702,299534
Patrick Gorman,136921.0,2.0,Old Steve Rogers Double,0.6,299534
Aaron Lazar,964421.0,2.0,Doctor Strange Double,1.788,299534
Robert Pralgo,97844.0,2.0,Thanos Reader,1.4,299534
Tom Wisdom,17292.0,2.0,Loki Reader,0.971,299534
John Posey,44060.0,2.0,Alexander Pierce Reader,3.226,299534
Ameenah Kaplan,1448180.0,1.0,Gamora Reader,1.4,299534
Olaniyan Thurmon,2031105.0,2.0,Teenage Groot Reader,0.802,299534
Jennifer Elmore,2378181.0,0.0,On-set Reader #1,0.714,299534
Mike Lutz,1038939.0,2.0,On-set Reader #2,1.4,299534
Jeffrey Dean Morgan,47296.0,2.0,Gerry Fenn,6.021,632357
Cricket Brown,2067034.0,1.0,Alice,1.77,632357
Cary Elwes,2130.0,2.0,Bishop Gyles,5.138,632357
Katie Aselton,221944.0,1.0,Dr. Natalie Gates,1.632,632357
William Sadler,6573.0,2.0,Father Hagan,6.899,632357
Christine Adams,87194.0,1.0,Monica Slade,1.282,632357
Diogo Morgado,647347.0,2.0,Monsignor Delgarde,2.602,632357
Marina Mazepa,2551945.0,0.0,Mary Elnor,0.6,632357
Celeste Oliva,1139812.0,1.0,Librarian,0.656,632357
Bates Wilder,50588.0,2.0,,2.101,632357
Gisela Chipe,2212584.0,1.0,Sofia Walsh,1.094,632357
Danny Corbo,1855615.0,0.0,Toby Walsh,1.098,632357
Dustin Tucker,1732327.0,2.0,Dan Walsh,1.01,632357
Bill Thorpe,1774091.0,0.0,Father Prescott,0.6,632357
Charlie Thurston,1675319.0,2.0,Nervous Man,1.473,632357
Mere Davis,1672974.0,1.0,Faithful #1,0.98,632357
Kiara Pichardo,2864859.0,1.0,Faithful #3,0.734,632357
Kevin Fennessy,592897.0,2.0,Faithful #4,0.6,632357
Cassidy Neal,1735643.0,2.0,Grace Father,0.851,632357
Kevin Daigneault,1942136.0,0.0,Security Enforcement Officer,0.6,632357
Jeff Bouffard,2559050.0,2.0,Bansfield Police Officer,0.648,632357
Rob Lévesque,1920002.0,2.0,City Official,0.6,632357
Mike Wendt,1786859.0,0.0,Blacksmith,0.6,632357
J.J. Wright,592903.0,0.0,Talk Show Host,0.6,632357
Janelle Feigley,1453753.0,1.0,Photographer / Reporter,0.6,632357
Michael Strauss,1652384.0,2.0,Max,0.6,632357
Amber Sage,2312306.0,0.0,Church Attendee,0.6,632357
Andrea Athanassiou,3042675.0,0.0,Woman #1,0.6,632357
Hannah Jane Doyon,2584124.0,1.0,Woman #2,0.6,632357
Stephen O'Neil Martin,1881873.0,2.0,Atheism Man,0.6,632357
Nate Luis Silva,3042642.0,0.0,Photographer,0.6,632357
Adrian M. Mompoint,1702790.0,2.0,Camera Crew (uncredited),0.6,632357
Jonathan Neves,2906777.0,0.0,Church Goer (uncredited),0.694,632357
Ian Dylan Hunt,1765798.0,2.0,Pub Local (uncredited),0.98,632357
Madison LaPlante,3042666.0,1.0,Teenage Girl,0.6,632357
Tim Estiloz,2501153.0,0.0,Correspondent #1,0.6,632357
Daniel Radcliffe,10980.0,2.0,Harry Potter,10.702,672
Rupert Grint,10989.0,2.0,Ron Weasley,4.545,672
Emma Watson,10990.0,1.0,Hermione Granger,13.879,672
Kenneth Branagh,11181.0,2.0,Gilderoy Lockhart,5.068,672
Richard Harris,194.0,2.0,Albus Dumbledore,4.553,672
Alan Rickman,4566.0,2.0,Professor Snape,5.824,672
Maggie Smith,10978.0,1.0,Professor McGonagall,5.01,672
Robbie Coltrane,1923.0,2.0,Hagrid The Giant,2.624,672
Jason Isaacs,11355.0,2.0,Lucius Malfoy,16.009,672
Tom Felton,10993.0,2.0,Draco Malfoy,8.875,672
Richard Griffiths,10983.0,2.0,Uncle Vernon,3.821,672
Fiona Shaw,10981.0,1.0,Aunt Petunia,5.92,672
Harry Melling,10982.0,2.0,Dudley Dursley,3.942,672
Julie Walters,477.0,1.0,Mrs Weasley,3.025,672
Mark Williams,20999.0,2.0,Mr Weasley,2.1,672
Bonnie Wright,10991.0,1.0,Ginny Weasley,4.932,672
James Phelps,96851.0,2.0,Fred Weasley,1.13,672
Oliver Phelps,140368.0,2.0,George Weasley,1.336,672
Chris Rankin,10992.0,2.0,Percy Weasley,1.4,672
John Cleese,8930.0,2.0,Nearly Headless Nick,7.837,672
Toby Jones,13014.0,2.0,Dobby (voice),5.644,672
David Bradley,11180.0,2.0,Argus Filch,2.414,672
Shirley Henderson,1834.0,1.0,Moaning Myrtle,5.776,672
Miriam Margolyes,6199.0,1.0,Professor Sprout,4.668,672
Warwick Davis,11184.0,2.0,Professor Flitwick,3.652,672
Josh Herdman,11212.0,2.0,Goyle,0.884,672
Jamie Waylett,956224.0,2.0,Crabbe,0.6,672
Christian Coulson,8444.0,2.0,Tom Riddle,3.602,672
Matthew Lewis,96841.0,2.0,Neville Longbottom,2.652,672
Alfred Enoch,234923.0,2.0,Dean Thomas,2.337,672
Devon Murray,234922.0,2.0,Seamus Finnigan,0.612,672
Sean Biggerstaff,11179.0,2.0,Oliver Wood,3.346,672
Luke Youngblood,871100.0,2.0,Lee Jordan,1.547,672
Hugh Mitchell,1364032.0,2.0,Colin Creevey,1.82,672
Edward Randell,1797002.0,0.0,Justin Finch-Fletchley,0.6,672
Gemma Jones,9138.0,1.0,Madam Pomfrey,4.769,672
Robert Hardy,23076.0,2.0,Cornelius Fudge,1.812,672
Veronica Clifford,11182.0,1.0,Mrs Mason,0.6,672
Jim Norton,14950.0,2.0,Mr Mason,1.628,672
Tom Knight,203538.0,0.0,Mr Granger,0.6,672
Heather Bleasdale,11178.0,1.0,Mrs Granger,0.606,672
Ben Borowiecki,10986.0,0.0,Angus (Diagon Boy),0.6,672
Isabella Columbus,2949730.0,0.0,Girl in Bookstore,0.6,672
Edward Tudor-Pole,79638.0,2.0,Mr Borgin,1.012,672
Gemma Padley,1797000.0,0.0,Penelope Clearwater,0.6,672
Jenny Tarren,1829521.0,0.0,Aged Witch,0.6,672
Peter O'Farrell,94020.0,2.0,Short Man - Daily Prophet,0.6,672
Eleanor Columbus,11183.0,0.0,Susan Bones,1.943,672
Harry Taylor,1815748.0,2.0,Station Guard,0.6,672
Rochelle Douglas,11186.0,0.0,Alicia Spinnet,0.6,672
Emily Dale,11185.0,0.0,Katie Bell,0.6,672
Danielle Tabor,1796502.0,1.0,Angelina Johnson,1.763,672
Jamie Yeates,1797001.0,0.0,Marcus Flint,0.6,672
Violet Columbus,1507605.0,1.0,Girl with Flowers,1.157,672
Peter Taylor,2978623.0,0.0,Man - Moving Picture,0.6,672
Scot Fearn,1796510.0,2.0,Adrian Pucey,0.6,672
David Holmes,1796507.0,2.0,Slyth Beater No 1,0.6,672
David Massam,2949739.0,0.0,Slyth Beater No 2,0.6,672
Tony Christian,1849452.0,2.0,Slyth Beater No 3,0.6,672
David Churchyard,2151534.0,0.0,Slyth Keeper,0.6,672
Sally Mortemore,1732168.0,0.0,Madam Pince,0.6,672
Louis Doyle,1090782.0,0.0,Ernie MacMillan,0.6,672
Charlotte Skeoch,1090783.0,0.0,Hannah Hufflepuff,0.767,672
Brendan Columbus,2949744.0,0.0,Boy in Study Hall 1,0.6,672
Robert Ayres,2949746.0,0.0,Boy in Study Hall 2,0.6,672
Alfred Burke,105823.0,2.0,Professor Dippet,1.686,672
Leslie Phillips,10655.0,2.0,The Sorting Hat (voice),1.441,672
Helen Stuart,1797003.0,0.0,Millicent Bulstrode,0.6,672
Daisy Bates,133453.0,1.0,Brunette Lady - Moving Picture,0.644,672
David Tysall,1831684.0,0.0,Count - Moving Picture,0.6,672
Martin Bayfield,11177.0,0.0,Young Hagrid,0.694,672
Julian Glover,740.0,2.0,Aragog (voice),1.4,672
Les Bubb,1698979.0,0.0,Reader,0.6,672
Liam Neeson,3896.0,2.0,Jim,21.898,634528
Katheryn Winnick,26723.0,1.0,Sarah,20.013,634528
Teresa Ruiz,589722.0,1.0,Rosa,9.615,634528
Juan Pablo Raba,937009.0,2.0,Maurico,2.274,634528
Jacob Perez,2419575.0,0.0,Miguel,0.6,634528
Dylan Kenin,85419.0,2.0,Randall,2.873,634528
Luce Rains,53969.0,2.0,Everett Crawford,0.94,634528
Chase Mullins,1715155.0,0.0,Mark,0.6,634528
Christopher Mele,1725188.0,0.0,Lee Hurst,0.6,634528
Grayson Berry,1337186.0,0.0,Customs Officer,1.4,634528
David DeLao,1490641.0,0.0,Coyote,0.6,634528
Esodie Geiger,1424325.0,1.0,K9 Officer,1.427,634528
Gonzalo Robles,1116699.0,0.0,Latino Thug,0.6,634528
Kellen Boyle,1593387.0,2.0,Dalton,1.62,634528
Sean A. Rosales,2133918.0,2.0,Hernando,0.6,634528
Elias Gallegos,2196986.0,0.0,Agent Diaz,0.6,634528
Dustin Pennington,2419576.0,0.0,Contractor,0.6,634528
Amber Midthunder,1654001.0,1.0,Gas Station Clerk,9.297,634528
Charles David Richards,1188761.0,2.0,Gun Store Owner,1.38,634528
Roger Jerome,2742344.0,0.0,Otto,0.6,634528
Junko Takeuchi,82055.0,1.0,Naruto Uzumaki (voice),4.578,317442
Nana Mizuki,24651.0,1.0,Hinata Hyūga (voice),5.151,317442
Jun Fukuyama,131563.0,2.0,Toneri Ōtsutsuki (voice),5.994,317442
Chie Nakamura,82057.0,1.0,Sakura Haruno (voice),3.356,317442
Showtaro Morikubo,9714.0,2.0,Shikamaru Nara (voice),1.983,317442
Kazuhiko Inoue,89968.0,2.0,Kakashi Hatake (voice),2.74,317442
Akira Ishida,81244.0,2.0,"Gaara, The Fifth Kazekage (voice)",4.855,317442
Hideaki Tezuka,224454.0,2.0,"A, The Fourth Raikage (voice)",1.4,317442
Yurika Hino,1243044.0,1.0,"Mei Teriumî, The Fifth Mizukage (voice)",1.4,317442
Tomomichi Nishimura,81859.0,2.0,"Ônoki, The Third Tsuchikage (voice)",2.097,317442
Hisao Egawa,122654.0,2.0,Killer B (voice),1.828,317442
Masako Katsuki,115792.0,1.0,Tsunade (voice),1.388,317442
Keiko Nemoto,934837.0,1.0,Shizune (voice),1.317,317442
Masashi Ebara,111531.0,0.0,Might Guy (voice),1.592,317442
Ikue Otani,73044.0,1.0,Konohamaru (voice),3.708,317442
Satoshi Hino,224413.0,2.0,Sai (voice),2.983,317442
Noriaki Sugiyama,82056.0,2.0,Sasuke Uchiha (voice）,2.323,317442
Robert Downey Jr.,3223.0,2.0,Tony Stark / Iron Man,13.531,24428
Chris Evans,16828.0,2.0,Steve Rogers / Captain America,13.109,24428
Mark Ruffalo,103.0,2.0,Bruce Banner / The Hulk,8.036,24428
Chris Hemsworth,74568.0,2.0,Thor Odinson,15.554,24428
Scarlett Johansson,1245.0,1.0,Natasha Romanoff / Black Widow,29.106,24428
Jeremy Renner,17604.0,2.0,Clint Barton / Hawkeye,9.781,24428
Tom Hiddleston,91606.0,2.0,Loki,20.61,24428
Samuel L. Jackson,2231.0,2.0,Nick Fury,27.751,24428
Cobie Smulders,71189.0,1.0,Maria Hill,7.789,24428
Clark Gregg,9048.0,2.0,Phil Coulson,2.888,24428
Stellan Skarsgård,1640.0,2.0,Erik Selvig,9.604,24428
Gwyneth Paltrow,12052.0,1.0,"Virginia ""Pepper"" Potts",5.927,24428
Paul Bettany,6162.0,2.0,J.A.R.V.I.S. (voice),7.426,24428
Alexis Denisof,1214673.0,2.0,The Other,2.379,24428
Tina Benko,60120.0,1.0,NASA Scientist,0.686,24428
Jerzy Skolimowski,43553.0,2.0,Georgi Luchkov,0.695,24428
Kirill Nikiforov,1479945.0,2.0,Weaselly Thug,0.6,24428
Jeff Wolfe,51303.0,2.0,Tall Thug,0.83,24428
M'laah Kaur Singh,1479946.0,1.0,Young Girl,0.6,24428
Rashmi Rustagi,86157.0,1.0,Calcutta Woman,0.6,24428
Powers Boothe,6280.0,2.0,World Security Council,2.329,24428
Jenny Agutter,14464.0,1.0,World Security Council,7.248,24428
Arthur Darbinyan,188758.0,2.0,World Security Council,0.84,24428
Donald Li,168246.0,2.0,World Security Council,1.048,24428
Warren Kole,60878.0,2.0,Carrier Bridge Techs,1.096,24428
Alicia Sixtos,81959.0,1.0,Carrier Bridge Techs,0.677,24428
Maximiliano Hernández,1018947.0,2.0,Jasper Sitwell,2.66,24428
Dieter Riesle,1033652.0,2.0,Gala Scientist,0.6,24428
Kenneth Tigar,87128.0,2.0,German Old Man,3.786,24428
Walter Perez,101522.0,2.0,Shield Pilot,1.593,24428
Harry Dean Stanton,5048.0,2.0,Security Guard,3.047,24428
Josh Cowdery,1479957.0,2.0,Maintenance Guy,1.018,24428
Ashley Johnson,34486.0,1.0,Waitress,9.847,24428
Katsumi Komatsu,1479959.0,2.0,Japanese Family,0.6,24428
Yumiko Komatsu,1479961.0,0.0,Japanese Family,0.6,24428
Robert Clohessy,2256.0,2.0,Police Sergeant,3.223,24428
Enver Gjokaj,1224022.0,2.0,Police Officer,2.832,24428
Fernanda Toker,1479967.0,0.0,Office Woman,0.6,24428
Andrea Vecchio,1480042.0,1.0,News Reporter,0.6,24428
Robin Swoboda,1480043.0,1.0,News Reporter,0.828,24428
Brent McGee,1480044.0,2.0,Faceless Pilot,1.62,24428
Jamie McShane,79079.0,2.0,Celebration Montage Interviewee,2.67,24428
Michael Zhang,1203089.0,2.0,Celebration Montage Interviewee,0.6,24428
William-Christopher Stephens,98626.0,2.0,Celebration Montage Interviewee,0.98,24428
Kelley Robins Hicks,1480045.0,1.0,Celebration Montage Interviewee,1.223,24428
Romy Rosemont,156342.0,1.0,Shawna Lynde,3.214,24428
James Eckhouse,19151.0,2.0,Senator Boynton,2.414,24428
Stan Lee,7624.0,2.0,Himself,5.611,24428
Thomas Roberts,1234512.0,2.0,Himself,1.214,24428
Pat Kiernan,1480047.0,2.0,Himself,0.6,24428
Damion Poitier,150194.0,2.0,Thanos (uncredited),1.237,24428
Lou Ferrigno,19137.0,2.0,Hulk (voice - uncredited),2.81,24428
Jesse Garcia,66525.0,2.0,Carrier Bridge Techs,3.289,24428
Momoko Komatsu,1479962.0,0.0,Japanese Family,0.6,24428
Jillian Morgese,1263294.0,0.0,Woman in Restaurant (uncredited),1.528,24428
Catherine Anderson,1480048.0,1.0,German Pedestrian (uncredited),0.6,24428
Ricardo Andres,1153698.0,2.0,Lentil Merchant (uncredited),0.6,24428
Logan Bennett,1480049.0,2.0,S.H.I.E.L.D. Agent (uncredited),0.694,24428
Mayank Bhatter,1191953.0,2.0,Celebration Montage Man Shaving Beard (uncredited),0.6,24428
Sharita Bone,1480051.0,1.0,Gala Guest (uncredited),0.6,24428
Jason Botsford,1480053.0,2.0,Museum Gala Patron (uncredited),0.6,24428
Mary Kate Campbell,1480055.0,0.0,Stuttgart Biergarten patron (uncredited),0.6,24428
Gene N. Chavez,1403346.0,0.0,S.H.I.E.L.D. Guard (uncredited),0.6,24428
Layla Cushman,1480056.0,1.0,Gala Guest (uncredited),0.98,24428
Robert Dean,1466605.0,2.0,Soldier (uncredited),0.6,24428
Rick Dremann,1480057.0,0.0,Museum Gala Guest (uncredited),0.6,24428
Rod Fielder,1354406.0,2.0,Pedestrian (uncredited),0.6,24428
Eric Frank,1480060.0,0.0,Stuttgart Citizen (uncredited),0.6,24428
Israel Hall,1480065.0,2.0,S.H.I.E.L.D. Agent (uncredited),0.98,24428
Carmen Dee Harris,1480066.0,0.0,Museum Gala Patron (uncredited),0.6,24428
Alexander Christopher Jones,1480067.0,2.0,Mercenary (uncredited),0.6,24428
Mike Karban,1480085.0,2.0,Pedestrian (uncredited),0.6,24428
Demoine Kinney,1480087.0,2.0,S.H.I.E.L.D. Agent (uncredited),0.6,24428
Andrew Knode,1480091.0,2.0,Stuttgart Citizen (uncredited),0.6,24428
Annette Lawless,1480096.0,1.0,Hostage (uncredited),0.6,24428
Kimberly J. Mahoney,1480097.0,1.0,Limo Driver (uncredited),0.6,24428
Todd Manes,1480124.0,2.0,Helicarrier Medical Team Leader (uncredited),0.6,24428
Jorge Mardel,1480128.0,0.0,Stuttgart Driver (uncredited),0.6,24428
Tiffany Sander McKenzie,1480130.0,1.0,Civilian (uncredited),1.4,24428
Michael McMillan,1480132.0,2.0,Cafe Patron (uncredited),0.6,24428
Sean Meehan,1001496.0,2.0,Guard (uncredited),0.6,24428
Holly Neelie,1480146.0,1.0,Gala Museum Patron (uncredited),0.6,24428
Caleb Daniel Noal,1480148.0,2.0,Extra (uncredited),0.6,24428
Jeremy Orr,1480152.0,2.0,S.H.I.E.L.D. Agent (uncredited),0.6,24428
Nate Paige,1480153.0,0.0,New York Pedestrian (uncredited),0.6,24428
Martin Palmer,1365516.0,2.0,Shiel Employee (uncredited),0.648,24428
Maria Perossa,1480198.0,1.0,Museum Gala Guest (uncredited),0.6,24428
Caleb Pieplow,1480199.0,2.0,Extra (uncredited),0.6,24428
Alexander Daniel Pimentel,1480200.0,2.0,Helicarrier Shield Agent (uncredited),0.6,24428
Frank Powers,1480202.0,2.0,S.H.I.EL.D Agent - Loki Escort (uncredited),0.6,24428
Jaime Powers,1371850.0,2.0,S.H.I.E.L.D. Agent (uncredited),0.6,24428
Brent Reichert,1480204.0,2.0,Stuttgart Gala Patron (uncredited),0.6,24428
Kelly Ruble,1480208.0,2.0,S.H.E.I.L.D. Agent (uncredited),0.6,24428
Gina Sarno,1454362.0,1.0,Restaurant Patron (uncredited),0.6,24428
Robert B. Schneider IV,1480209.0,2.0,New York City Police Officer (uncredited),0.6,24428
Jeff Seich,1480210.0,2.0,New York Police Officer in Firefight (uncredited),0.694,24428
Christina Shaffer,1480211.0,0.0,Stuttgart Beer Garden Patron (uncredited),0.6,24428
Douglas Slygh,1480213.0,2.0,Museum Gala Patron (uncredited),0.6,24428
Colin Strause,6037.0,2.0,S.H.I.E.L.D. Agent #4 (uncredited),1.025,24428
Robert P. Thitoff,1480218.0,2.0,Gala Patron (uncredited),0.6,24428
George Thomas,1480219.0,0.0,S.H.I.E.L.D. Agent (uncredited),0.6,24428
Shane Thompson,1480220.0,0.0,Pedestrian (uncredited),0.6,24428
Jerry Lee Tucker,1480221.0,2.0,Mercenary (uncredited),0.828,24428
Tai Urban,1480222.0,2.0,Child on News #1 (uncredited),0.6,24428
Chris Vaina,1480223.0,2.0,Running Pedestrian (uncredited),0.6,24428
Sandra Weston,1480224.0,1.0,Sweeper (uncredited),0.6,24428
Seth Zielicke,1480226.0,2.0,Barbershop (uncredited),0.6,24428
Alex DeCourville,1673576.0,2.0,Tourist (uncredited),0.6,24428
Andrea-Nichole Olivas,1343164.0,1.0,S.H.I.E.L.D agent (uncredited),0.6,24428
Tina Grimm,1376001.0,1.0,NYC Pedestrian (uncredited),0.6,24428
Evan Kole,1962256.0,2.0,Principal (uncredited),1.4,24428
Hank Amos,9437.0,2.0,S.H.I.E.L.D. Agent (uncredited),1.558,24428
Milla Jovovich,63.0,1.0,Artemis,14.754,458576
Tony Jaa,57207.0,2.0,The Hunter,5.873,458576
T.I.,76126.0,2.0,Link,2.502,458576
Ron Perlman,2372.0,2.0,Admiral,8.292,458576
Diego Boneta,935201.0,2.0,Marshall,7.447,458576
Meagan Good,22122.0,1.0,Dash,3.4,458576
Josh Helman,1056053.0,2.0,Steeler,3.377,458576
Jin Au-Yeung,8178.0,2.0,Axe,2.36,458576
Jannik Schümann,585494.0,2.0,Aiden,1.694,458576
Hirona Yamazaki,1276842.0,1.0,Handler,3.485,458576
Nic Rasenti,1373437.0,2.0,Sergeant Roark,1.765,458576
Nanda Costa,1045953.0,1.0,Lea,1.4,458576
Aaron Beelner,1188389.0,2.0,Palico,1.053,458576
Schelaine Bennett,2387571.0,0.0,Comms Officer,0.6,458576
Adrián Muñoz,2672568.0,2.0,Hunter #2,0.98,458576
Clyde Berning,1541472.0,2.0,JSO V22 Pilot #1,0.6,458576
Paul Hampshire,1503832.0,0.0,JSO Soldier #2,0.987,458576
Bart Fouche,181269.0,2.0,Commander West E3 Sentry,1.153,458576
Pope Jerrod,1809405.0,2.0,E3 Sentry Pilot,0.694,458576
Chloë Grace Moretz,56734.0,1.0,Kayla Forrester,28.182,587807
Michael Peña,454.0,2.0,Terence Mendoza,7.776,587807
Colin Jost,1226277.0,2.0,Ben,1.86,587807
Rob Delaney,1091324.0,2.0,Henry Dubros,3.949,587807
Ken Jeong,83586.0,2.0,Chef Jackie,6.805,587807
Pallavi Sharda,979599.0,1.0,Preeta,1.427,587807
Jordan Bolger,1674734.0,2.0,Cameron,2.704,587807
Patsy Ferran,1600085.0,1.0,Joy the Bell Girl,1.857,587807
Bobby Cannavale,21127.0,2.0,Spike (voice),4.64,587807
Nicky Jam,1688196.0,2.0,Butch (voice),0.833,587807
Lil Rel Howery,1488961.0,2.0,Angel / Devil Tom (voice),9.094,587807
Joey Wells,1320508.0,0.0,Lightning (voice),0.828,587807
Na'im Lynn,576229.0,0.0,Meathead (voice),0.6,587807
William Horton,1108643.0,0.0,Ash (voice),0.98,587807
Harry Ratchford,1320506.0,0.0,Topsy (voice),0.6,587807
Utkarsh Ambudkar,929511.0,2.0,Real Estate Rat (voice),5.911,587807
Tim Story,20400.0,2.0,Pigeon Announcer (voice),1.4,587807
Somi De Souza,1561308.0,1.0,Mrs. Mehta,0.6,587807
Ajay Chhabra,2799135.0,0.0,Mr. Mehta,0.6,587807
Patrick Poletti,24247.0,2.0,Mr. Jacobson Snr.,0.6,587807
Janis Ahern,1405269.0,0.0,Mrs. Jacobson,1.336,587807
Camilla Arfwedson,1073327.0,1.0,Linda Perrybottom,3.315,587807
Joe Bone,2159326.0,0.0,Animal Control Officer,0.608,587807
Edward Judge,1413424.0,0.0,Leo the Sous Chef,0.6,587807
Brian Bovell,1228665.0,2.0,Annoyed Vendor,1.772,587807
David Nolan,1441640.0,0.0,Passing Father,0.6,587807
Jude Coward Nicoll,3024068.0,2.0,Passing Child,0.6,587807
Christina Chong,472632.0,1.0,Lola,2.287,587807
Daniel Adegboyega,1474705.0,2.0,Gavin The Doorman,1.4,587807
Craig Stein,1489322.0,2.0,Job Hopper Supervisor,0.982,587807
Edward Dogliani,1768321.0,2.0,Elephant Trainer,0.84,587807
Josselyn Ospina Escobar,3024075.0,0.0,Carriage Riding Kid,0.6,587807
Ozuna,2228673.0,2.0,Assistant Hotel Staff,1.4,587807
Paolo Bonolis,234746.0,2.0,Wedding Guest,0.6,587807
Haley Bishop,1929090.0,1.0,Person in Park,0.6,587807
Norma Butikofer,3024079.0,0.0,Commuter,0.6,587807
Marc Wesley DeHaney,2799140.0,0.0,Commuter,0.6,587807
Kerri McLean,1734990.0,1.0,News Reporter,1.4,587807
Sophie Holland,1640424.0,0.0,TV Announcer,0.98,587807
Joseph Begley,3024086.0,0.0,Workman,0.6,587807
Scott Coker,3024089.0,0.0,Limo Driver,0.6,587807
Joe Buck,1233313.0,2.0,Joe Buck,1.38,587807
T-Pain,224092.0,2.0,Tom (singing voice) (uncredited),1.623,587807
Brian Stepanek,146391.0,2.0,Tom (uncredited),2.889,587807
Leandra Ryan,1513731.0,1.0,Yoga Instructor (uncredited),0.98,587807
Camilla Rutherford,38809.0,1.0,Wealthy Woman (uncredited),1.28,587807
Eleanor Fanyinka,2347105.0,0.0,Sadie (uncredited),0.6,587807
Joakim Skarli,1853975.0,2.0,Chef (uncredited),1.641,587807
Wong Charlie,2251721.0,2.0,Hotel Guest (uncredited),0.6,587807
Gianni Calchetti,2355277.0,2.0,Press (uncredited),0.6,587807
Mike Capozzola,2399172.0,0.0,Wealthy Man (uncredited),0.6,587807
Fuzuli Khabibillaev,2799141.0,0.0,Chef (uncredited),0.6,587807
Densil Jones,2799142.0,0.0,Bellhop (uncredited),0.6,587807
Frank Welker,15831.0,2.0,Tom / Jerry (voice) (uncredited),7.612,587807
June Foray,15098.0,1.0,Tom / Jerry (archive sounds) (uncredited),2.523,587807
William Hanna,13620.0,2.0,Tom / Jerry (archive sounds) (uncredited),3.44,587807
Mel Blanc,33923.0,2.0,Tom / Jerry (archive sounds) (uncredited),2.917,587807
Daniel Radcliffe,10980.0,2.0,Harry Potter,10.702,674
Rupert Grint,10989.0,2.0,Ron Weasley,4.545,674
Emma Watson,10990.0,1.0,Hermione Granger,13.879,674
Ralph Fiennes,5469.0,2.0,Lord Voldemort,14.63,674
Alan Rickman,4566.0,2.0,Severus Snape,5.824,674
Michael Gambon,5658.0,2.0,Albus Dumbledore,5.549,674
Maggie Smith,10978.0,1.0,Minerva McGonagall,5.01,674
Robbie Coltrane,1923.0,2.0,Rubeus Hagrid,2.624,674
Brendan Gleeson,2039.0,2.0,"Alastor ""Mad-Eye"" Moody",4.328,674
Gary Oldman,64.0,2.0,Sirius Black,14.538,674
Josh Herdman,11212.0,2.0,Gregory Goyle,0.884,674
Robert Pattinson,11288.0,2.0,Cedric Diggory,8.481,674
Clémence Poésy,11291.0,1.0,Fleur Delacour,3.501,674
Stanislav Yanevski,11290.0,2.0,Viktor Krum,1.388,674
Miranda Richardson,8436.0,1.0,Rita Skeeter,7.694,674
Matthew Lewis,96841.0,2.0,Neville Longbottom,2.652,674
Jason Isaacs,11355.0,2.0,Lucius Malfoy,16.009,674
Timothy Spall,9191.0,2.0,Wormtail,3.972,674
David Tennant,20049.0,2.0,Bartemius 'Barty' Crouch Junior,9.096,674
Mark Williams,20999.0,2.0,Arthur Weasley,2.1,674
James Phelps,96851.0,2.0,Fred Weasley,1.13,674
Oliver Phelps,140368.0,2.0,George Weasley,1.336,674
Bonnie Wright,10991.0,1.0,Ginny Weasley,4.932,674
Tom Felton,10993.0,2.0,Draco Malfoy,8.875,674
Afshan Azad,234926.0,1.0,Padma Patil,0.652,674
Alfred Enoch,234923.0,2.0,Dean Thomas,2.337,674
Devon Murray,234922.0,2.0,Seamus Finnigan,0.612,674
Katie Leung,234933.0,1.0,Cho Chang,12.488,674
Shefali Chowdhury,234925.0,1.0,Parvati Patil,1.3,674
Jamie Waylett,956224.0,2.0,Vincent Crabbe,0.6,674
Charlotte Skeoch,1090783.0,0.0,Hannah Abbott,0.767,674
Frances de la Tour,47468.0,1.0,Madame Olympe Maxime,1.937,674
